"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2007","2007",729672,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2008","2008",679923,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2009","2009",716958,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2010","2010",754309,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2011","2011",718414,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2012","2012",778338,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2013","2013",752945,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2014","2014",752728,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2015","2015",901296,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2016","2016",903421,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2017","2017",885206,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","FRA","France","2018","2018",846773,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1960","1960",2147426,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1961","1961",2062211,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1962","1962",2045168,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1963","1963",2045168,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1964","1964",2045168,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1965","1965",2045168,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1966","1966",2045168,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1967","1967",2045168,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1968","1968",2045168,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1969","1969",2016194,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1970","1970",1871328,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1971","1971",1793302,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1972","1972",1630327,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1973","1973",1366479,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1974","1974",1323096,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1975","1975",1257927,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1976","1976",1287433,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1977","1977",1187313,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1978","1978",1026994,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1979","1979",937138,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1980","1980",929358,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1981","1981",1155520,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1982","1982",1240697,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1983","1983",1305460,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1984","1984",1455107,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1985","1985",1505226,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1986","1986",1110262,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1987","1987",918992,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1988","1988",897944,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1989","1989",961250,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1990","1990",826111,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1991","1991",848510,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1992","1992",798459,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1993","1993",845330,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1994","1994",829721,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1995","1995",732749,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1996","1996",769379,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1997","1997",886609,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1998","1998",899704,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","1999","1999",938283,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2000","2000",1082705,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2001","2001",1116533,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2002","2002",1057559,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2003","2003",884048,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2004","2004",803922,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2005","2005",803800,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2006","2006",796433,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2007","2007",729672,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2008","2008",679923,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2009","2009",716958,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2010","2010",754309,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2011","2011",718414,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2012","2012",778338,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2013","2013",752945,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2014","2014",752728,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2015","2015",901296,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2016","2016",903421,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2017","2017",885206,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","DEU","Germany","2018","2018",846773,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1960","1960",88042,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1961","1961",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1962","1962",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1963","1963",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1964","1964",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1965","1965",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1966","1966",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1967","1967",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1968","1968",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1969","1969",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1970","1970",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1971","1971",88041,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1972","1972",88042,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1973","1973",86941,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1974","1974",88042,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1975","1975",94061,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1976","1976",107168,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1977","1977",108110,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1978","1978",107837,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1979","1979",108697,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1980","1980",125067,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1981","1981",162607,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1982","1982",196047,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1983","1983",258442,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1984","1984",330790,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1985","1985",405338,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1986","1986",410803,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1987","1987",397445,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1988","1988",416318,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1989","1989",476644,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1990","1990",465191,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1991","1991",534898,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1992","1992",559426,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1993","1993",672780,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1994","1994",711967,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1995","1995",679861,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1996","1996",706417,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1997","1997",801344,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1998","1998",867290,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","1999","1999",896982,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2000","2000",1072336,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2001","2001",1116533,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2002","2002",1057559,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2003","2003",884048,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2004","2004",803922,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2005","2005",803800,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2006","2006",796433,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2007","2007",729672,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2008","2008",679923,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2009","2009",716958,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2010","2010",754309,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2011","2011",718414,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2012","2012",778338,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2013","2013",752945,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2014","2014",752728,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2015","2015",901296,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2016","2016",903421,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2017","2017",885206,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","GRC","Greece","2018","2018",846773,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1968","1968",60000000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1969","1969",60000000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1970","1970",60000000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1971","1971",59821617,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1972","1972",55260000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1973","1973",48966225,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1974","1974",46752400,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1975","1975",43971383,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1976","1976",41575267,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1977","1977",40960750,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1978","1978",37911350,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1979","1979",35578000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1980","1980",32532283,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1981","1981",34314292,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1982","1982",36630550,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1983","1983",42671150,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1984","1984",48042208,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1985","1985",50119400,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1986","1986",45832150,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1987","1987",46970542,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1988","1988",50413208,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1989","1989",59066342,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1990","1990",63205867,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1991","1991",74735383,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1992","1992",78988392,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1993","1993",91933183,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1994","1994",105160458,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1995","1995",125681425,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1996","1996",152646667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1997","1997",186789167,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1998","1998",214401667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","1999","1999",237145833,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2000","2000",282179167,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2001","2001",286490000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2002","2002",257886667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2003","2003",224306667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2004","2004",202745833,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2005","2005",199582500,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2006","2006",210390000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2007","2007",183625833,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2008","2008",172113333,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2009","2009",202341667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2010","2010",207944167,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2011","2011",201055000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2012","2012",225104167,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2013","2013",223695000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2014","2014",232601667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2015","2015",279332500,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2016","2016",281523333,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2017","2017",274433333,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","HUN","Hungary","2018","2018",270211667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1960","1960",361905,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1961","1961",400833,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1962","1962",430000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1963","1963",430000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1964","1964",430000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1965","1965",430000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1966","1966",430000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1967","1967",441667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1968","1968",621667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1969","1969",880000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1970","1970",880000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1971","1971",880000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1972","1972",882604,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1973","1973",901342,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1974","1974",999517,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1975","1975",1536950,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1976","1976",1821717,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1977","1977",1988700,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1978","1978",2711108,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1979","1979",3526000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1980","1980",4797642,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1981","1981",7224183,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1982","1982",12351533,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1983","1983",24842767,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1984","1984",31693742,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1985","1985",41507667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1986","1986",41104158,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1987","1987",38677183,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1988","1988",43013983,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1989","1989",57041792,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1990","1990",58283775,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1991","1991",58996342,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1992","1992",57545933,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1993","1993",67603182,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1994","1994",69944378,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1995","1995",64691667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1996","1996",66500000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1997","1997",70904291,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1998","1998",70958333,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","1999","1999",72335293,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2000","2000",78615947,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2001","2001",97424603,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2002","2002",91661667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2003","2003",76708983,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2004","2004",70191667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2005","2005",62981667,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2006","2006",70180000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2007","2007",64055000,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2008","2008",87947917,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2009","2009",123638381,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2010","2010",122241811,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","ISL","Iceland","2011","2011",115954040,,
